Mstar,class_star,qir,log(S8/S45),log(S58/S36),log(S45/S36)
0.901534978,0.028543191,0.615736041,0.643668645,0.581432678,0.328971419
0.875453099,0.028711349,0.645746993,0.739059276,0.423829902,0.39045007
0.892400392,0.001336409,0.633676731,0.459827234,0.503446565,0.163379086
0.919424776,0.029451103,0.594745582,0.511479002,0.510744054,0.412845464
0.895144917,0.000148836,0.526966457,0.613133759,0.544332631,0.490427054
0.865531907,0.000695878,0.637945969,0.40133067,0.53265437,0.152184741
0.926591365,0.026707642,0.39507267,0.366572431,0.448992259,0.165509013
0.920936339,0.028708431,0.547424712,0.507301185,0.428518648,0.248771384
0.883508843,0.000719829,0.627721258,0.493152096,0.522554244,0.135164103
0.893010945,0.114936368,0.603631932,0.614388071,0.631757131,0.643793033
0.87001147,0.028694241,0.662169637,0.730294126,0.515089749,0.369772392
0.931001574,0.028703298,0.511130934,0.476882282,0.438040286,0.097163022
0.906846197,0.000400822,0.549732914,0.498069128,0.487527275,0.195168892
0.936330576,0.028718494,0.374933168,0.410091527,0.407825092,0.051259761
0.947344242,0.137288304,0.592414738,0.581942132,0.668809937,0.621491283
0.920313931,0.040614845,0.549234894,0.502634847,0.631079237,0.593251174
0.901689098,0.00017007,0.532425331,0.459931096,0.455811126,0.25913699
0.891345262,0.007903629,0.632763931,0.60215136,0.466229059,0.205204477
0.935666674,0.744131098,0.64672011,0.599797405,0.690552447,0.627605321
0.932797667,0.015498716,0.615635437,0.398352014,0.592766496,0.539168874
0.889140157,0.029475759,0.624676943,0.664508732,0.558136602,0.313373839
0.909964167,0.022474608,0.654410334,0.551574089,0.508889373,0.131283851
0.910414672,0.021450665,0.652560567,0.592120409,0.476851526,0.094947301
0.922862842,0.150187968,0.607224228,0.650845053,0.688631439,0.577483228
0.893757836,0.02837292,0.613316949,0.572653724,0.560440903,0.185445193
0.926330546,0.028688304,0.610672049,0.492044924,0.442128436,0.071647046
0.900977774,0.000919385,0.62455999,0.500026155,0.449788698,0.139929662
0.83549151,0.028738419,0.580595695,0.714118284,0.481550674,0.297254113
0.882234387,0.028702493,0.647523139,0.68524876,0.510460942,0.324389385
0.892957596,0.000234173,0.6464375,0.570624142,0.54685422,0.181288042
0.902850927,0.030464077,0.663987937,0.70261983,0.521385785,0.341807782
0.901546833,1.51E-05,0.670600052,0.480009542,0.564216473,0.596401577
0.928630494,0.02870833,0.375337415,0.436269581,0.402465847,0.229837718
0.875796905,0.00124765,0.638956413,0.48398471,0.566502927,0.614829967
0.899134259,0.02870994,0.388925085,0.426248187,0.369189497,0.13528184
0.889116447,6.17E-05,0.577511365,0.566126563,0.503164905,0.43997487
0.87817984,0.005786911,0.638739467,0.634855003,0.518456784,0.240631698
0.923348913,0.028708129,0.31659909,0.363631907,0.391867429,0.239034811
0.883538481,0.028707525,0.629130804,0.867103658,0.490077738,0.332533554
0.922276,0.862300005,0.574796464,0.708276777,0.750843259,0.714077365
0.933461569,0.200013364,0.622783442,0.43849282,0.606384866,0.509774749
0.933461569,6.64E-05,0.659860849,0.542498775,0.650220825,0.446193816
0.887705654,0.028583847,0.641635532,0.61131254,0.535953486,0.20888089
0.891226708,6.95E-05,0.559305733,0.483384633,0.460451049,0.114230023
0.87985738,0.028223077,0.635222861,0.601191558,0.521105496,0.22683486
0.926146788,0.000245042,0.611947281,0.489546423,0.688051119,0.498856153
0.910248697,0.028242398,0.595367275,0.648287794,0.482793234,0.290965216
0.876632711,0.028707927,0.642005492,0.813281874,0.494289518,0.366581625
0.902590108,0.264458949,0.628669856,0.537102036,0.598610689,0.537648519
0.859075457,0.028360039,0.653963387,0.578638681,0.607746702,0.163913329
0.925162789,0.028696858,0.613129442,0.606095078,0.508952664,0.145139671
0.886259295,0.028623597,0.636631015,0.75798616,0.531821164,0.414829429
0.906869908,0.224414494,0.613540033,0.791252538,0.913422712,0.875519639
0.919519619,0.028398782,0.632551844,0.529745376,0.467301569,0.205038276
0.877231409,0.000224714,0.604061291,0.559889427,0.486790086,0.166654715
0.937047828,0.02838419,0.420012963,0.435807531,0.358741486,0.151293194
0.910236841,0.964430098,0.612082927,0.685980332,0.758360644,0.722891009
0.892204778,0.028711248,0.67026068,0.682028125,0.502266908,0.133459673
0.937676164,0.111986609,0.591168551,0.545033445,0.601913653,0.55306382
0.92044434,0.028661636,0.477670908,0.389328004,0.408276539,0.103401146
0.912886523,0.000263256,0.643152017,0.462888571,0.40382476,0.384075803
0.891896538,0.000282175,0.566760421,0.340760053,0.598933007,0.565030162
0.890213071,0.049576128,0.582444126,0.520288728,0.562900769,0.374448025
0.914730038,0.008280802,0.571209821,0.645289709,0.530529152,0.105712283
0.8625728,0.029077754,0.593046027,0.695413836,0.420800478,0.369651308
0.875079653,0.028700279,0.702131965,0.786578547,0.507383664,0.417977603
0.912281898,0.028704707,0.640773815,0.6580279,0.438870186,0.299294666
0.884664744,0.028586363,0.592662121,0.518588808,0.470379249,0.080433642
0.924783417,0.000224613,0.418146061,0.538667933,0.593516123,0.478805167
0.901463845,0.028784409,0.644536153,0.775775348,0.531141115,0.37820529
0.916852154,0.097084949,0.655823114,0.39857204,0.669758389,0.53582175
0.912631632,0.000225016,0.594455294,0.514081062,0.380719338,0.26089545
0.921315712,0.014713174,0.614648377,0.361861299,0.476723776,0.444915876
0.892673067,4.85E-05,0.582438153,0.558807114,0.710137869,0.610353782
0.894765545,0.028707726,0.580086124,0.795709023,0.660723945,0.427943017
0.863333916,0.006133089,0.700465836,0.714062063,0.468005008,0.349553603
0.872550897,0.028697562,0.633418168,0.754105132,0.534072129,0.369906459
0.916946997,0.000195933,0.644848019,0.601524625,0.689574491,0.58285688
0.914510713,3.84E-05,0.597856081,0.588135972,0.665045358,0.663055727
0.878215407,0.028688103,0.616198803,0.500532963,0.447611762,0.178438529
0.926893678,0.028712959,0.163142667,0.450750149,0.395322719,0.054725737
0.909146144,0.028704204,0.633351457,0.694461209,0.481584528,0.345320011
0.938310428,0.028505856,0.263892356,0.398976867,0.416602938,0.104553494
0.934303303,0.028708531,0.611652216,0.492183799,0.390219642,0.243519467
0.923396335,0.006702572,0.640176759,0.462326472,0.66012835,0.559255369
0.855872128,0.028708028,0.628274162,0.930897003,0.484497963,0.172072195
0.882584121,0.024565967,0.662496214,0.572107227,0.545398489,0.164954244
0.929092854,0.006127554,0.512045978,0.496469394,0.504736634,0.316020125
0.899987848,0.02869555,0.647211229,0.639492663,0.5429813,0.210760677
0.899240958,0.360294034,0.647847937,0.606048433,0.666489464,0.587917329
0.906946968,0.029627916,0.640002208,0.535684009,0.464892681,0.342697972
0.918648247,0.027196719,0.348754646,0.341655138,0.405492878,0.317697723
0.935233951,0.017498499,0.572225164,0.459341273,0.598006197,0.533783465
0.882868651,0.000357449,0.604485938,0.50968583,0.488633261,0.21490119
0.908814193,0.70944546,0.631135959,0.667123083,0.762104634,0.661747775
0.855886947,0.000411087,0.670716942,0.505633035,0.60535826,0.52387843
0.920865207,6.79E-05,0.595249022,0.504130418,0.507089916,0.404571767
0.909928601,0.000695778,0.629015646,0.542499928,0.436501551,0.328245714
0.860053527,0.000663776,0.627585074,0.762706409,0.538166473,0.440537899
0.91258421,0.000865948,0.625146184,0.444454865,0.448115355,0.180328343
0.863489815,0.028695449,0.622296468,0.624471218,0.538042004,0.193554291
0.893366607,0.010147145,0.655130266,0.482564404,0.59157054,0.630174891
0.903485191,0.028456948,0.654713806,0.729386163,0.412211312,0.308743249
0.898067273,5.03E-06,0.510164958,0.442326419,0.568378037,0.139890999
0.855854937,0.0009536,0.631765371,0.770079381,0.435693607,0.381014186
0.728440807,0.022311482,0.577101327,0.553217895,0.675994417,0.56432351
0.928019941,0.005361031,0.608298992,0.73227252,0.793470029,0.66265486
0.944089935,0.000957726,0.501820022,0.393381362,0.429755989,0.145261299
0.913497076,0.014953888,0.543526912,0.739094702,0.524746403,0.3491524
0.879460224,0.00093297,0.583733788,0.511568789,0.539175712,0.311226667
0.895583567,0.000123477,0.621542765,0.554338216,0.738723881,0.562218956
0.926466883,0.028708632,0.631588003,0.567613241,0.390913986,0.234480229
0.899436572,0.027880018,0.65977457,0.524490389,0.492156791,0.171034052
0.892115863,0.000289622,0.411858052,0.498504934,0.600207703,0.488487634
0.901042979,0.433529323,0.636044513,0.528894277,0.624052786,0.516972886
0.912684981,3.24E-05,0.441800389,0.143785441,0.210243731,0.403241897
0.898944573,0.036500155,0.644650089,0.536926036,0.522320805,0.115803363
0.897569347,0.000216965,0.449998827,0.861851153,0.911892274,0.800129024
0.938049609,0.028686794,0.405093038,0.47667623,0.396936675,0.037279085
0.863346957,0.027304799,0.630060955,0.788469359,0.567523791,0.524141355
0.860981805,0.02869555,0.623761278,0.719115715,0.44138617,0.422934818
0.843186257,0.028707324,0.612029441,0.776124392,0.539482294,0.480006412
0.87503816,0.028657913,0.62702954,0.714453925,0.503683514,0.387763831
0.887409269,0.028653082,0.56734055,0.531342236,0.431367869,0.237274369
0.896899517,0.001317993,0.577412668,0.40307132,0.549513314,0.51955027
0.913763823,0.000214952,0.596186029,0.413574276,0.445614583,0.315074793
0.895316821,0.908817791,0.568856346,0.303950354,0.725550743,0.627215339
0.922258217,0.000619095,0.653533748,0.445680381,0.44215429,0.069332687
0.933372654,0.161271303,0.543813144,0.472968133,0.535087549,0.371401722
0.934860506,0.000220185,0.539590356,0.490534752,0.536544808,0.451064235
0.919650029,0.030935241,0.59635915,0.447482982,0.442246663,0.139236481
0.89204473,0.002097799,0.625796516,0.440459062,0.501062477,0.511171716
0.895945157,0.000375664,0.63700085,0.505186516,0.495484959,0.075541179
0.92467079,6.20E-05,0.505732746,0.498768566,0.628466301,0.559191012
0.903805287,3.48E-05,0.527234305,0.332032931,0.512630825,0.430517817
0.875014449,0.00041964,0.614508892,0.479780844,0.476990359,0.094417715
0.880284174,0.000186675,0.598128355,0.515277578,0.448720521,0.374027399
0.907444895,0.027759862,0.601635632,0.494964239,0.416081012,0.196207842
0.910598431,0.028111273,0.533454793,0,0.414840341,0.491966045
0.929703408,5.16E-05,0.649321107,0.563647405,0.493329466,0.333761665
0.936846286,0.000168963,0.333872864,0.401775827,0.464974926,0.458005269
0.930971935,0.624346526,0.578818137,0.420672967,0.391742569,0.368055519
0.78729931,0.983635939,0.54322967,0.538952811,0.604452878,0.483403966
0.883609614,2.54E-05,0.60756025,0.517847682,0.451857838,0.306203828
0.943147431,0.22305192,0.523642622,0.615373378,0.716672951,0.572057651
0.902216663,0.02870833,0.600476042,0.614952176,0.372751824,0.244007794
0.909495879,0.019411535,0.545487564,0.42959634,0.439005899,0.356455392
0.88542349,0.00039418,0.631603747,0.407817078,0.507864127,0.189258075
0.912684981,0.028707726,0.606398104,0.64493283,0.460073631,0.31643631
0.849332689,0.028669486,0.610623216,0.587910126,0.52195087,0.288949903
0.910385034,0.00075022,0.615319267,0.499225732,0.425786876,0.207316558
0.910485805,0.00090268,0.604595875,0.550953614,0.523393719,0.474403111
0.901783941,0.020622153,0.463216138,0.410342588,0.272194236,0.382734078
0.906935112,0.02869092,0.64720334,0.732190186,0.488987092,0.390068435
0.900023414,0.000792688,0.638486205,0.683483367,0.475413607,0.334464726
0.883455493,0.000208311,0.587208463,0.441507767,0.489799304,0.257638063
0.891600153,1.36E-05,0.549679449,0.503820364,0.573025725,0.496897125
0.922566457,0.001357139,0.607160481,0.593529788,0.722316676,0.525046519
0.898138406,0.000263357,0.601781623,0.502312807,0.524727616,0.188988995
0.925565873,0.028700581,0.6281454,0.672409557,0.535638001,0.228305729
0.868019763,0.028708531,0.672743,0.88900364,0.477610445,0.273709126
0.894955231,0.988839982,0.658343842,0.725014151,0.767327407,0.71878672
0.893526655,0.000234274,0.615214429,0.336674504,0.430620351,0.158743399
0.861261592,0.02868136,0.623764122,0.616977909,0.500064572,0.302588752
0.922104096,0.000823381,0.64025695,0.523729612,0.426535262,0.16534563
0.926046017,0.000230853,0.630430365,0.541560863,0.577778665,0.51542156
0.915156832,0.000189291,0.618735192,0.612754419,0.628960274,0.538164366
0.861773153,0.025684504,0.602042663,0.887272339,0.541860142,0.290053773
0.913591919,0.024381707,0.659606182,0.50645104,0.55216737,0.430930912
0.905974825,0.000259432,0.635460441,0.543952431,0.527274745,0.308449586
0.890011529,5.07E-05,0.489465133,0.593229484,0.566028075,0.424512526
0.922566457,0.000145214,0.638376516,0.519422726,0.636749292,0.60177389
0.931647693,0.000474888,0.483016032,0.015520536,0.434713364,0.450424163
0.925607367,0.000702118,0.611631328,0.36879604,0.472693939,0.212935245
0.870501098,0.028616754,0.604079414,0.618349692,0.547053598,0.147162523
0.913479293,0.016120931,0.545305819,0.788284465,0.735051348,0.659517762
0.875761339,0.028675524,0.684651538,0.67570382,0.439888263,0.386735482
0.922572385,0.005084793,0.605380065,0.604813757,0.659388169,0.579012235
0.919709306,0.028276714,0.610119148,0.488455035,0.44940466,0.177722934
0.935376216,0.075154766,0.601427054,0.504406059,0.609993566,0.541589516
0.919893064,3.13E-05,0.640186292,0.523421671,0.58538026,0.513277822
0.88470031,0.001511208,0.575565804,0.555353299,0.517914149,0.246631947
0.908185857,9.20E-05,0.622382095,0.543215006,0.605211747,0.53041202
0.942578372,2.46E-05,0.627396819,0.525404532,0.623906949,0.570043742
0.934504844,0.000140685,0.645061415,0.564473925,0.653072173,0.615844245
0.897551564,0.028708129,0.630174011,0.87448538,0.484213302,0.150074713
0.931570633,0.028699374,0.288388438,0.3528555,0.372454581,0.024641853
0.909744842,0.028712858,0.641413601,0.725210232,0.496192488,0.365532596
0.908505953,0.028705814,0.629605999,0.540141992,0.480252978,0.084625321
0.931665476,0.027920372,0.108011151,0.407729953,0.347323266,0.150873299
0.838319023,0.946260174,0.540504325,0.64323806,0.586916735,0.61159483
0.882133616,0.000227129,0.64001952,0.605110229,0.515592498,0.354118706
0.902542687,0.000217971,0.65020456,0.54139668,0.484708494,0.403082671
0.93518653,0.000231959,0.655906689,0.48667989,0.492466873,0.375200066
0.920426557,0.000294352,0.639157343,0.585339233,0.487913324,0.295382505
0.878938586,0.000510713,0.62560939,0.488188312,0.418649925,0.053167057
0.904593671,0.028743451,0.635479714,0.515004412,0.473345111,0.092858021
0.871737616,0.552892947,0.522670162,0.739928064,0.60833905,0.359444504
0.904000901,0.021390084,0.514074603,0.678228771,0.616651474,0.419496511
0.940871194,0.011309961,0.611072895,0.546966425,0.519134163,0.466889564
0.900153824,0.005380655,0.615320083,0.528134947,0.422277107,0.382650961
0.838161939,0.026547132,0.589680106,0.910194835,0.844274495,0.826352871
0.907492316,0.000943537,0.62819211,0.710389859,0.458763273,0.347489832
0.899122404,0.000318403,0.663326793,0.276217356,0.417636425,0.164199735
0.857133542,0.02871306,0.642484468,0.816403504,0.449434999,0.289225804
0.918559332,0.069992788,0.627193152,0.4822834,0.430410422,0.579651418
0.910509515,0.004591087,0.638492672,0.549878969,0.555477959,0.41238228
0.882661182,0.000779102,0.566908446,0.551826173,0.500012366,0.216290977
0.904652948,0.790837873,0.543749492,0.885995689,0.841954613,0.626985399
0.827178504,0.026865938,0.546017556,0.688454387,0.658090246,0.475753312
0.898541489,0.88415099,0.519218095,0.302838101,0.410001819,0.447181039
0.848642705,0.000779102,0.589739527,0.697264442,0.468029315,0.346922174
0.921689157,0.028529505,0.462428363,0.333268899,0.421553639,0.150049629
0.915666614,0.028709336,0.393892649,0.392881607,0.397932629,0.246866445
0.919863426,0.000868062,0.597416805,0.622726086,0.493656287,0.10944944
0.905773283,0.02869716,0.621024093,0.664123557,0.571870973,0.172643144
0.918944632,0.004901137,0.60028089,0.534016137,0.541357393,0.46445537
0.875879893,0.000232261,0.60131761,0.564755791,0.531766369,0.167067099
0.917551623,0.028538763,0.545254081,0.467013052,0.399921117,0.055124827
0.866352894,0.028699776,0.649528688,0.789898348,0.356535006,0.357166948
0.930088708,0.000246149,0.606546893,0.55261435,0.496947339,0.385389077
0.860217132,0.028607898,0.633787668,0.781823986,0.508269846,0.42383942
0.869978275,0.028669687,0.616958894,0.781484942,0.477389493,0.355044253
0.902453771,0.028708028,0.66726922,0.885994347,0.493919185,0.335200449
0.901078545,0.000758774,0.597724037,0.555599529,0.520509959,0.208512784
0.873178047,0.000631272,0.614173254,0.518889806,0.491269698,0.142671495
0.874231992,0.028708833,0.625693153,0.804043576,0.533883833,0.494899167
0.872000806,0.02869877,0.634218331,0.742397197,0.48968139,0.449664928
0.932400511,0.028519743,0.28852517,0.394674041,0.411496353,0.104310884
0.917296732,0.233312881,0.623792442,0.580758213,0.558280247,0.5128021
0.925050163,0.000133641,0.626455123,0.528961002,0.54787753,0.315891714
0.825104402,0.028697462,0.613038974,0.767375659,0.561366815,0.441012983
0.871100981,0.028727148,0.637473875,0.773745907,0.514011307,0.398446806
0.898328092,0.003129088,0.465719261,0.310762873,0.51271276,0.544182906
0.927255268,0.808565513,0.508309614,0.72137488,0.560989139,0.287229965
0.931736609,0.029101806,0.62585503,0.514345645,0.539322738,0.140542043
0.916407577,0.000220286,0.605717972,0.495799172,0.492280511,0.206871058
0.913876449,0.028703097,0.613680736,0.593572647,0.465455693,0.235643582
0.879270537,0.001538077,0.648718915,0.617445036,0.539242205,0.213147184
0.9311142,0.000266175,0.640755347,0.498867445,0.460874569,0.177021651
0.881884653,0.000218475,0.628919024,0.567572202,0.526261452,0.180158215
0.921955904,0.346935886,0.63501155,0.542589176,0.654677136,0.548346401
0.91005901,0.028673511,0.573872556,0.546036201,0.416175753,0.217523144
0.889898903,0.02997339,0.601544283,0.797610439,0.773398504,0.597644292
0.915743674,0.024546444,0.385865071,0.407161347,0.390539595,0.178825839
0.800330173,0.000954808,0.60620941,0.930693438,0.526600222,0.222126804
0.896312674,0.008273556,0.414456879,0.377116566,0.481848817,0.502353944
0.857838938,0.028703801,0.652604028,0.644948537,0.47317508,0.226940976
0.92799623,0.022838095,0.501375619,0.430237989,0.588456631,0.47114629
0.877148421,0.129411041,0.54781936,0.488119421,0.42678918,0.374032614
0.924232141,0.028643925,0.387855689,0.396317725,0.393666003,0.000346687
0.939792353,0.028708229,0.481027911,0.390839273,0.46680932,0.231890461
0.934753808,0.981798981,0.569587248,0.775121604,0.816001435,0.698551131
0.9163483,0.000231356,0.604951106,0.466104093,0.447315318,0.176616065
0.937261225,0.00237766,0.280235655,0.392324527,0.440976237,0.245050647
0.903734155,0.000828412,0.627718661,0.530870748,0.501781201,0.076940093
0.930657767,0.000203279,0.58845852,0.48895275,0.499715551,0.328923476
0.880420511,0.026465317,0.527543679,0.322522358,0.548689549,0.158872459
0.923271853,0.001284784,0.638768607,0.56103857,0.49033526,0.167123804
0.909211349,0.028712355,0.38054738,0.394922676,0.341570079,0.195022437
0.898837874,0.028699374,0.656216177,0.744043755,0.468984249,0.388583598
0.919009837,0.02871306,0.609728363,0.58712432,0.498061927,0.139175693
0.907539738,0.028500221,0.639688247,0.624307593,0.493609742,0.212029
0.90145199,0.028724834,0.576819363,0.586938823,0.419936898,0.251615336
0.915139049,0.000534664,0.608687312,0.628755608,0.723511107,0.628284598
0.939839774,0.02822992,0.284625858,0.332224109,0.327319872,0.087018028
0.903633384,0.432754246,0.547105936,0.591763045,0.628619494,0.601472293
0.910533226,0.681452028,0.575676142,0.609756707,0.598103706,0.48102433
0.940474038,0.019216508,0.551620102,0.417324801,0.473015989,0.369012514
0.881321521,0.00792758,0.599760646,0.495938737,0.476042203,0.128408072
0.881724605,0.005807943,0.66514933,0.481616254,0.710518755,0.529170802
0.912963583,0.008525039,0.615198034,0.586071115,0.499185314,0.227765972
0.908772699,0.030718478,0.670604353,0.753720602,0.8032145,0.668976121
0.897355949,0.000238299,0.631692195,0.487137542,0.516864294,0.340777966
0.89921132,0.799929678,0.569873188,0.512718465,0.691047301,0.566328721
0.941043097,0.000101136,0.576995545,0.495938739,0.463884036,0.31351701
0.911238623,0.028707927,0.631580457,0.568949417,0.46151304,0.32814931
0.865418688,0.324166322,0.589643781,0.646976161,0.694262429,0.532768184
0.927990302,0.020508035,0.619683715,0.463206073,0.457241217,0.278661842
0.89232926,0.028609709,0.62066891,0.545455331,0.52888115,0.148530328
0.868055922,0.013788254,0.624114661,0.44033508,0.520989789,0.173829194
0.912003296,0.849495541,0.625208459,0.465175205,0.546751481,0.531051739
0.908085086,9.85E-05,0.65087103,0.423973639,0.384279065,0.213319498
0.868511169,0.028703801,0.617524987,0.783746736,0.472061436,0.399968898
0.920859279,0.028707827,0.592463762,0.506795757,0.462781208,0.103435431
0.932169331,0.028716079,0.620965028,0.429624449,0.431986781,0.25908861
0.834874436,0.025884764,0.598469693,0.663204427,0.523332144,0.321305475
0.915222037,0.028639899,0.618590204,0.517088399,0.486938966,0.328078118
0.890337553,0.028179301,0.601519489,0.451154932,0.429003752,0.259473581
0.901226737,0.028708833,0.561693793,0.657893049,0.46904267,0.229505704
0.886828355,0.7456254,0.620684896,0.582688351,0.770182868,0.69276136
0.924172864,0.000232664,0.602746779,0.486939735,0.488997288,0.45616437
0.88142822,0.000526211,0.595595091,0.482649312,0.480509506,0.143626065
0.904232081,0.028733186,0.469887383,0.528825257,0.488367833,0.284952751
0.906840269,0.00261445,0.615203567,0.560715632,0.725436471,0.623860696
0.905192369,0.000934882,0.650653082,0.614373224,0.49595023,0.217055997
0.931481717,0.725129945,0.64732744,0.500990365,0.565389641,0.56021515
0.857613093,0.000612655,0.602844042,0.725151712,0.544574693,0.464201687
0.918144393,0.000224613,0.615740428,0.486237768,0.482299276,0.223363921
0.93170697,0.992343627,0.57816682,0.708817888,0.687182628,0.461288715
0.878162057,0.000436144,0.599091712,0.524955009,0.535162352,0.431968566
0.886703873,0.028408342,0.588538815,0.480916588,0.485727882,0.085970279
0.912092211,0.000805166,0.613515279,0.532976232,0.511478275,0.391008808
0.860214168,0.911859529,0.625509725,0.664108334,0.686863238,0.587370151
0.929371456,0.000253193,0.637439379,0.474095091,0.514646476,0.414157775
0.902400422,0.028652378,0.617784389,0.555352199,0.508908315,0.127669915
0.931902584,0.028186648,0.456523312,0.398114913,0.322438846,0.156656069
0.917806514,0.0004927,0.657620943,0.523252556,0.522890628,0.185583726
0.915476928,0.000228035,0.612319538,0.54676259,0.477930598,0.336692452
0.893123572,0.000112508,0.656930947,0.467334317,0.50564631,0.339290084
0.924048382,0.028708229,0.142528221,0.372611648,0.398908511,0.241418272
0.922981396,0.005965031,0.681247711,0.490042234,0.594902458,0.588967917
0.906810631,0.000109891,0.555899382,0.84126412,0.833687562,0.731214686
0.929063216,2.88E-05,0.251980538,0.450974874,0.512652707,0.342469089
0.886597174,0.02864,0.579029504,0.562886453,0.520473028,0.166353917
0.906609089,0.000207707,0.509073777,0.405246486,0.557715433,0.346949216
0.943461599,0.028711349,0.583913471,0.427409312,0.421333354,0.11436833
0.939247004,0.000116332,0.587807554,0.449124363,0.401307119,0.298991225
0.925571801,0.000282075,0.617766846,0.405848821,0.44863223,0.349541283
0.910509515,0.028708632,0.734702861,0.522551041,0.354393355,0.142340674
0.908630435,0.231412021,0.476502199,0.498013467,0.518604876,0.306957105
0.88075839,0.070592662,0.55367446,0.445680839,0.60583925,0.63563262
0.928749048,0.003484122,0.589371983,0.527198331,0.633810529,0.527019009
0.914012786,0.028335685,0.469930761,0.445270349,0.487711474,0.123837848
0.946336533,0.012742877,0.550386848,0.573724325,0.598016028,0.540657586
0.877919022,0.000365198,0.545565348,0.40531547,0.509027915,0.433775348
0.916739528,5.86E-05,0.643239676,0.561242422,0.620750865,0.636294986
0.895417592,0.028742545,0.642021597,0.679650373,0.437090621,0.33254115
0.8939001,0.003213217,0.60133086,0.586158678,0.692955695,0.61758206
0.901238593,6.44E-06,0.568032312,0.596067613,0.581277747,0.421453923
0.905476898,0.002964653,0.636256495,0.553662952,0.565398166,0.517030816
0.916419432,0.904931941,0.595635024,0.712235403,0.753099017,0.583235698
0.937717658,0.028708229,0.547068156,0.53208479,0.42167827,0.271856219
0.858339829,0.000321523,0.572884964,0.452496143,0.533923984,0.211547186
0.91657948,0.000283584,0.542133105,0.475419208,0.442185571,0.09846272
0.915962999,0.027347166,0.657063845,0.651214481,0.456683296,0.300978319
0.94577933,0.028686191,0.57480479,0.511656273,0.45339118,0.146094441
0.823190347,0.000950279,0.596578068,0.739068347,0.23013405,0.340826598
0.886828355,0.00258426,0.642808061,0.715585782,0.42189555,0.340121798
0.908292556,0.000150145,0.617046723,0.515234485,0.399113311,0.395439546
0.903597817,0.02835551,0.658941618,0.548540949,0.492069364,0.068160527
0.928446735,0.000877219,0.619120215,0.484877366,0.436472779,0.196428616
0.923117733,0.774370663,0.40789658,0.504286511,0.618072848,0.477458839
0.90931212,0.000957827,0.611992584,0.512266904,0.442108719,0.084056323
0.861405635,0.02869877,0.631172627,0.719556009,0.419927582,0.379094052
0.919430704,0.00106963,0.629092195,0.481187433,0.56665026,0.489371008
0.936069757,0.285234467,0.58286896,0.759287274,0.751550683,0.561120547
0.896561638,0.771984751,0.600265186,0.481074188,0.572598633,0.510492128
0.936674383,0.016487739,0.282606849,0.398641196,0.344238159,0.273604702
0.896336385,0.028342629,0.644938913,0.656773752,0.449974661,0.27563366
0.892246272,0.028700682,0.593082026,0.648331965,0.491989673,0.313375625
0.92637204,0.023929059,0.563548455,0.45203436,0.48293647,0.420774404
0.924682646,0.915363274,0.626255408,0.620781441,0.692835391,0.590201007
0.916798805,0.028707525,0.593219832,0.493229103,0.440095425,0.244020171
0.828036835,0.001097707,0.567515139,0.662118536,0.341393182,0.335704363
0.925328765,0.028504749,0.610427375,0.525340281,0.474714566,0.191465703
0.911339393,0.005717071,0.499452386,0.482128376,0.652458992,0.520213741
0.935482915,0.015512302,0.616197937,0.509953409,0.660911463,0.527567378
0.883182819,3.40E-05,0.597975828,0.437327899,0.485039997,0.474293488
0.859128806,0.028707927,0.646041312,0.869121925,0.448342511,0.188797391
0.918541549,0.000130018,0.638896363,0.509284637,0.633021379,0.536977157
0.92866606,0.16073201,0.621555484,0.535309126,0.547217775,0.49899353
0.93384687,0.028526687,0.423008763,0.499569148,0.475088931,0.162364307
0.924398116,0.027242406,0.615326653,0.501866123,0.395379994,0.344714904
0.843268652,0.978061264,0.635765755,0.601069181,0.752697033,0.645169302
0.871159666,0.001464615,0.614229242,0.623949391,0.47200395,0.317060589
0.904516611,0.028708129,0.601047735,0.75600843,0.436059131,0.192154353
0.923532672,0.028720104,0.447091355,0.429347853,0.409165725,0.240585888
0.920302076,0.000197241,0.601787833,0.469310896,0.529457032,0.270489355
0.911268261,0.124913342,0.6065646,0.605537529,0.756153268,0.609467973
0.901552761,0.095679003,0.606891762,0.423417965,0.56381938,0.584933206
0.886739439,0.026331475,0.651599304,0.482817489,0.626469973,0.566574112
0.905026393,0.028519441,0.62844272,0.550691718,0.541342564,0.120886874
0.918067333,0.02602072,0.50091198,0.449585266,0.364658219,0.057147306
0.922347132,4.91E-05,0.627348123,0.562866133,0.687049442,0.524559053
0.886472693,0.02893395,0.632007479,0.68186476,0.471192365,0.316289596
0.885204165,0.028697562,0.624574769,0.676358072,0.503535533,0.285339493
0.885453128,0.685217822,0.545780752,0.154296721,0.495137761,0.508621045
0.880189331,0.000470259,0.596949899,0.449832272,0.498278679,0.089363396
0.878298394,0.028547116,0.57261698,0.470340475,0.426552011,0.228546359
0.905287212,0.025687624,0.619513221,0.599951282,0.49352956,0.159399176
0.934303303,0.094338871,0.644904692,0.563790269,0.684057097,0.569271347
0.917314515,0.028702594,0.648190429,0.619304001,0.468339173,0.297940516
0.928334109,0.028463288,0.344811063,0.510132642,0.458810689,0.089470399
0.932021138,0.00017007,0.589835825,0.515989227,0.688966689,0.542374211
0.928251121,4.10E-05,0.634666543,0.496612084,0.503555938,0.502160005
0.894641063,0.000846224,0.583233342,0.533930024,0.530132888,0.137456249
